kra17 kra79
10416.1 3.17675e-15 3.59719e-15
10426.6 3.17746e-15 3.59879e-15
10437 3.17816e-15 3.6004e-15
10447.4 3.17887e-15 3.602e-15
10457.9 3.17958e-15 3.60361e-15
10468.3 3.18028e-15 3.60521e-15
10478.8 3.18099e-15 3.60682e-15
10489.3 3.1817e-15 3.60843e-15
10499.8 3.18241e-15 3.61003e-15
10510.3 3.18312e-15 3.61164e-15
10520.8 3.18383e-15 3.61324e-15
10531.3 3.18455e-15 3.61485e-15
10541.8 3.18526e-15 3.61646e-15
10552.4 3.18597e-15 3.61806e-15
10562.9 3.18669e-15 3.61967e-15
10573.5 3.1874e-15 3.62128e-15
10584 3.18812e-15 3.62289e-15
10594.6 3.18883e-15 3.62449e-15
10605.2 3.18955e-15 3.6261e-15
10615.8 3.19027e-15 3.62771e-15
10626.4 3.19099e-15 3.62932e-15
10637.1 3.19171e-15 3.63093e-15
10647.7 3.19243e-15 3.63254e-15
10658.4 3.19315e-15 3.63414e-15
10669 3.19387e-15 3.63575e-15
10679.7 3.19459e-15 3.63736e-15
10690.4 3.19531e-15 3.63897e-15
10701.1 3.19604e-15 3.64058e-15
10711.8 3.19676e-15 3.64219e-15
10722.5 3.19749e-15 3.6438e-15
10733.2 3.19821e-15 3.64541e-15
10743.9 3.19894e-15 3.64702e-15
10754.7 3.19967e-15 3.64863e-15
10765.4 3.20039e-15 3.65024e-15
10776.2 3.20112e-15 3.65185e-15
10787 3.20185e-15 3.65346e-15
10797.8 3.20258e-15 3.65507e-15
10808.6 3.20331e-15 3.65668e-15
10819.4 3.20405e-15 3.65829e-15
10830.2 3.20478e-15 3.65991e-15
10841 3.20551e-15 3.66152e-15
10851.9 3.20624e-15 3.66313e-15
10862.7 3.20698e-15 3.66474e-15
10873.6 3.20771e-15 3.66635e-15
10884.4 3.20845e-15 3.66796e-15
10895.3 3.20919e-15 3.66958e-15
10906.2 3.20992e-15 3.67119e-15
10917.1 3.21066e-15 3.6728e-15
10928 3.2114e-15 3.67442e-15
10939 3.21214e-15 3.67603e-15
10949.9 3.21288e-15 3.67764e-15
10960.9 3.21362e-15 3.67925e-15
10971.8 3.21437e-15 3.68087e-15
10982.8 3.21511e-15 3.68248e-15
10993.8 3.21585e-15 3.6841e-15
11004.8 3.2166e-15 3.68571e-15
11015.8 3.21734e-15 3.68732e-15
11026.8 3.21809e-15 3.68894e-15
11037.8 3.21883e-15 3.69055e-15
11048.9 3.21958e-15 3.69217e-15
11059.9 3.22033e-15 3.69378e-15
11071 3.22108e-15 3.6954e-15
11082 3.22183e-15 3.69701e-15
11093.1 3.22258e-15 3.69863e-15
11104.2 3.22333e-15 3.70024e-15
11115.3 3.22408e-15 3.70186e-15
11126.4 3.22483e-15 3.70347e-15
11137.6 3.22558e-15 3.70509e-15
11148.7 3.22634e-15 3.7067e-15
11159.8 3.22709e-15 3.70832e-15
11171 3.22785e-15 3.70994e-15
11182.2 3.2286e-15 3.71155e-15
11193.4 3.22936e-15 3.71317e-15
11204.5 3.23012e-15 3.71479e-15
11215.8 3.23088e-15 3.7164e-15
11227 3.23164e-15 3.71802e-15
11238.2 3.2324e-15 3.71964e-15
11249.4 3.23316e-15 3.72125e-15
11260.7 3.23392e-15 3.72287e-15
11271.9 3.23468e-15 3.72449e-15
11283.2 3.23544e-15 3.72611e-15
11294.5 3.23621e-15 3.72772e-15
11305.8 3.23697e-15 3.72934e-15
11317.1 3.23774e-15 3.73096e-15
11328.4 3.2385e-15 3.73258e-15
11339.7 3.23927e-15 3.7342e-15
11351.1 3.24004e-15 3.73582e-15
11362.4 3.24081e-15 3.73743e-15
11373.8 3.24158e-15 3.73905e-15
11385.2 3.24235e-15 3.74067e-15
11396.6 3.24312e-15 3.74229e-15
11408 3.24389e-15 3.74391e-15
11419.4 3.24466e-15 3.74553e-15
11430.8 3.24543e-15 3.74715e-15
11442.2 3.24621e-15 3.74877e-15
11453.7 3.24698e-15 3.75039e-15
11465.1 3.24776e-15 3.75201e-15
11476.6 3.24853e-15 3.75363e-15
11488 3.24931e-15 3.75525e-15
11499.5 3.25009e-15 3.75687e-15
11511 3.25087e-15 3.75849e-15
11522.5 3.25164e-15 3.76011e-15
11534.1 3.25242e-15 3.76173e-15
11545.6 3.25321e-15 3.76335e-15
11557.1 3.25399e-15 3.76497e-15
11568.7 3.25477e-15 3.76659e-15
11580.3 3.25555e-15 3.76821e-15
11591.9 3.25634e-15 3.76984e-15
11603.4 3.25712e-15 3.77146e-15
11615 3.25791e-15 3.77308e-15
11626.7 3.25869e-15 3.7747e-15
11638.3 3.25948e-15 3.77632e-15
11649.9 3.26027e-15 3.77794e-15
11661.6 3.26106e-15 3.77957e-15
11673.2 3.26185e-15 3.78119e-15
11684.9 3.26264e-15 3.78281e-15
11696.6 3.26343e-15 3.78443e-15
11708.3 3.26422e-15 3.78606e-15
11720 3.26501e-15 3.78768e-15
11731.7 3.2658e-15 3.7893e-15
11743.5 3.2666e-15 3.79092e-15
11755.2 3.26739e-15 3.79255e-15
11767 3.26819e-15 3.79417e-15
11778.7 3.26899e-15 3.79579e-15
11790.5 3.26978e-15 3.79742e-15
11802.3 3.27058e-15 3.79904e-15
11814.1 3.27138e-15 3.80066e-15
11825.9 3.27218e-15 3.80229e-15
11837.7 3.27298e-15 3.80391e-15
11849.6 3.27378e-15 3.80553e-15
11861.4 3.27458e-15 3.80716e-15
11873.3 3.27539e-15 3.80878e-15
11885.2 3.27619e-15 3.81041e-15
11897 3.27699e-15 3.81203e-15
11908.9 3.2778e-15 3.81366e-15
11920.8 3.27861e-15 3.81528e-15
11932.8 3.27941e-15 3.81691e-15
11944.7 3.28022e-15 3.81853e-15
11956.6 3.28103e-15 3.82016e-15
11968.6 3.28184e-15 3.82178e-15
11980.6 3.28265e-15 3.82341e-15
11992.6 3.28346e-15 3.82503e-15
12004.5 3.28427e-15 3.82666e-15
12016.5 3.28508e-15 3.82828e-15
12028.6 3.2859e-15 3.82991e-15
12040.6 3.28671e-15 3.83153e-15
12052.6 3.28753e-15 3.83316e-15
12064.7 3.28834e-15 3.83478e-15
12076.8 3.28916e-15 3.83641e-15
12088.8 3.28998e-15 3.83804e-15
12100.9 3.29079e-15 3.83966e-15
12113 3.29161e-15 3.84129e-15
12125.1 3.29243e-15 3.84292e-15
12137.3 3.29325e-15 3.84454e-15
12149.4 3.29408e-15 3.84617e-15
12161.5 3.2949e-15 3.84779e-15
12173.7 3.29572e-15 3.84942e-15
12185.9 3.29655e-15 3.85105e-15
12198.1 3.29737e-15 3.85268e-15
12210.3 3.2982e-15 3.8543e-15
12222.5 3.29902e-15 3.85593e-15
12234.7 3.29985e-15 3.85756e-15
12246.9 3.30068e-15 3.85918e-15
12259.2 3.30151e-15 3.86081e-15
12271.4 3.30234e-15 3.86244e-15
12283.7 3.30317e-15 3.86407e-15
12296 3.304e-15 3.86569e-15
12308.3 3.30483e-15 3.86732e-15
12320.6 3.30566e-15 3.86895e-15
12332.9 3.3065e-15 3.87058e-15
12345.2 3.30733e-15 3.87221e-15
12357.6 3.30817e-15 3.87383e-15
12370 3.30901e-15 3.87546e-15
12382.3 3.30984e-15 3.87709e-15
12394.7 3.31068e-15 3.87872e-15
12407.1 3.31152e-15 3.88035e-15
12419.5 3.31236e-15 3.88198e-15
12431.9 3.3132e-15 3.88361e-15
12444.4 3.31404e-15 3.88523e-15
12456.8 3.31488e-15 3.88686e-15
12469.3 3.31573e-15 3.88849e-15
12481.7 3.31657e-15 3.89012e-15
12494.2 3.31742e-15 3.89175e-15
12506.7 3.31826e-15 3.89338e-15
12519.2 3.31911e-15 3.89501e-15
12531.7 3.31996e-15 3.89664e-15
12544.3 3.3208e-15 3.89827e-15
12556.8 3.32165e-15 3.8999e-15
12569.4 3.3225e-15 3.90153e-15
12581.9 3.32335e-15 3.90316e-15
12594.5 3.32421e-15 3.90479e-15
12607.1 3.32506e-15 3.90642e-15
12619.7 3.32591e-15 3.90805e-15
12632.3 3.32677e-15 3.90968e-15
12645 3.32762e-15 3.91131e-15
12657.6 3.32848e-15 3.91294e-15
12670.3 3.32933e-15 3.91457e-15
12682.9 3.33019e-15 3.9162e-15
12695.6 3.33105e-15 3.91783e-15
12708.3 3.33191e-15 3.91946e-15
12721 3.33277e-15 3.92109e-15
12733.7 3.33363e-15 3.92272e-15
12746.5 3.33449e-15 3.92435e-15
12759.2 3.33536e-15 3.92598e-15
12772 3.33622e-15 3.92761e-15
12784.8 3.33708e-15 3.92924e-15
12797.5 3.33795e-15 3.93087e-15
12810.3 3.33882e-15 3.9325e-15
12823.2 3.33968e-15 3.93413e-15
12836 3.34055e-15 3.93576e-15
12848.8 3.34142e-15 3.9374e-15
12861.7 3.34229e-15 3.93903e-15
12874.5 3.34316e-15 3.94066e-15
12887.4 3.34403e-15 3.94229e-15
12900.3 3.3449e-15 3.94392e-15
12913.2 3.34578e-15 3.94555e-15
12926.1 3.34665e-15 3.94718e-15
12939 3.34753e-15 3.94881e-15
12952 3.3484e-15 3.95045e-15
12964.9 3.34928e-15 3.95208e-15
12977.9 3.35016e-15 3.95371e-15
12990.9 3.35104e-15 3.95534e-15
13003.8 3.35191e-15 3.95697e-15
13016.9 3.35279e-15 3.95861e-15
13029.9 3.35368e-15 3.96024e-15
13042.9 3.35456e-15 3.96187e-15
13055.9 3.35544e-15 3.9635e-15
13069 3.35632e-15 3.96513e-15
13082.1 3.35721e-15 3.96677e-15
13095.1 3.35809e-15 3.9684e-15
13108.2 3.35898e-15 3.97003e-15
13121.4 3.35987e-15 3.97166e-15
13134.5 3.36076e-15 3.97329e-15
13147.6 3.36165e-15 3.97493e-15
13160.8 3.36254e-15 3.97656e-15
13173.9 3.36343e-15 3.97819e-15
13187.1 3.36432e-15 3.97982e-15
13200.3 3.36521e-15 3.98146e-15
13213.5 3.3661e-15 3.98309e-15
13226.7 3.367e-15 3.98472e-15
13239.9 3.36789e-15 3.98636e-15
13253.2 3.36879e-15 3.98799e-15
13266.4 3.36969e-15 3.98962e-15
13279.7 3.37059e-15 3.99125e-15
13293 3.37148e-15 3.99289e-15
13306.2 3.37238e-15 3.99452e-15
13319.6 3.37329e-15 3.99615e-15
13332.9 3.37419e-15 3.99779e-15
13346.2 3.37509e-15 3.99942e-15
13359.6 3.37599e-15 4.00105e-15
13372.9 3.3769e-15 4.00269e-15
13386.3 3.3778e-15 4.00432e-15
13399.7 3.37871e-15 4.00595e-15
13413.1 3.37962e-15 4.00759e-15
13426.5 3.38052e-15 4.00922e-15
13439.9 3.38143e-15 4.01085e-15
13453.4 3.38234e-15 4.01249e-15
13466.8 3.38325e-15 4.01412e-15
13480.3 3.38416e-15 4.01575e-15
13493.8 3.38508e-15 4.01739e-15
13507.2 3.38599e-15 4.01902e-15
13520.8 3.3869e-15 4.02065e-15
13534.3 3.38782e-15 4.02229e-15
13547.8 3.38874e-15 4.02392e-15
13561.4 3.38965e-15 4.02555e-15
13574.9 3.39057e-15 4.02719e-15
13588.5 3.39149e-15 4.02882e-15
13602.1 3.39241e-15 4.03045e-15
13615.7 3.39333e-15 4.03209e-15
13629.3 3.39425e-15 4.03372e-15
13642.9 3.39517e-15 4.03536e-15
13656.6 3.3961e-15 4.03699e-15
13670.2 3.39702e-15 4.03862e-15
13683.9 3.39795e-15 4.04026e-15
13697.6 3.39887e-15 4.04189e-15
13711.3 3.3998e-15 4.04353e-15
13725 3.40073e-15 4.04516e-15
13738.7 3.40166e-15 4.04679e-15
13752.5 3.40259e-15 4.04843e-15
13766.2 3.40352e-15 4.05006e-15
13780 3.40445e-15 4.0517e-15
13793.8 3.40538e-15 4.05333e-15
13807.5 3.40632e-15 4.05496e-15
13821.4 3.40725e-15 4.0566e-15
13835.2 3.40819e-15 4.05823e-15
13849 3.40912e-15 4.05987e-15
13862.9 3.41006e-15 4.0615e-15
13876.7 3.411e-15 4.06313e-15
13890.6 3.41194e-15 4.06477e-15
13904.5 3.41288e-15 4.0664e-15
13918.4 3.41382e-15 4.06804e-15
13932.3 3.41476e-15 4.06967e-15
13946.2 3.41571e-15 4.07131e-15
13960.2 3.41665e-15 4.07294e-15
13974.2 3.4176e-15 4.07457e-15
13988.1 3.41854e-15 4.07621e-15
14002.1 3.41949e-15 4.07784e-15
14016.1 3.42044e-15 4.07948e-15
14030.1 3.42138e-15 4.08111e-15
14044.2 3.42233e-15 4.08275e-15
14058.2 3.42328e-15 4.08438e-15
14072.3 3.42424e-15 4.08601e-15
14086.3 3.42519e-15 4.08765e-15
14100.4 3.42614e-15 4.08928e-15
14114.5 3.4271e-15 4.09092e-15
14128.6 3.42805e-15 4.09255e-15
14142.8 3.42901e-15 4.09419e-15
14156.9 3.42997e-15 4.09582e-15
14171.1 3.43092e-15 4.09745e-15
14185.2 3.43188e-15 4.09909e-15
14199.4 3.43284e-15 4.10072e-15
14213.6 3.4338e-15 4.10236e-15
14227.8 3.43477e-15 4.10399e-15
14242.1 3.43573e-15 4.10563e-15
14256.3 3.43669e-15 4.10726e-15
14270.6 3.43766e-15 4.10889e-15
14284.8 3.43863e-15 4.11053e-15
14299.1 3.43959e-15 4.11216e-15
14313.4 3.44056e-15 4.1138e-15
14327.7 3.44153e-15 4.11543e-15
14342.1 3.4425e-15 4.11707e-15
14356.4 3.44347e-15 4.1187e-15
14370.8 3.44444e-15 4.12033e-15
14385.1 3.44541e-15 4.12197e-15
14399.5 3.44639e-15 4.1236e-15
14413.9 3.44736e-15 4.12524e-15
14428.3 3.44834e-15 4.12687e-15
14442.8 3.44932e-15 4.1285e-15
14457.2 3.45029e-15 4.13014e-15
14471.7 3.45127e-15 4.13177e-15
14486.1 3.45225e-15 4.13341e-15
14500.6 3.45323e-15 4.13504e-15
14515.1 3.45421e-15 4.13668e-15
14529.6 3.4552e-15 4.13831e-15
14544.2 3.45618e-15 4.13994e-15
14558.7 3.45716e-15 4.14158e-15
14573.3 3.45815e-15 4.14321e-15
14587.8 3.45914e-15 4.14485e-15
14602.4 3.46012e-15 4.14648e-15
14617 3.46111e-15 4.14811e-15
14631.6 3.4621e-15 4.14975e-15
14646.3 3.46309e-15 4.15138e-15
14660.9 3.46408e-15 4.15302e-15
14675.6 3.46508e-15 4.15465e-15
14690.3 3.46607e-15 4.15628e-15
14704.9 3.46706e-15 4.15792e-15
14719.6 3.46806e-15 4.15955e-15
14734.4 3.46905e-15 4.16118e-15
14749.1 3.47005e-15 4.16282e-15
14763.9 3.47105e-15 4.16445e-15
14778.6 3.47205e-15 4.16609e-15
14793.4 3.47305e-15 4.16772e-15
14808.2 3.47405e-15 4.16935e-15
14823 3.47505e-15 4.17099e-15
14837.8 3.47606e-15 4.17262e-15
14852.7 3.47706e-15 4.17425e-15
14867.5 3.47807e-15 4.17589e-15
14882.4 3.47907e-15 4.17752e-15
14897.3 3.48008e-15 4.17915e-15
14912.2 3.48109e-15 4.18079e-15
14927.1 3.4821e-15 4.18242e-15
14942 3.48311e-15 4.18405e-15
14956.9 3.48412e-15 4.18569e-15
14971.9 3.48513e-15 4.18732e-15
14986.9 3.48615e-15 4.18895e-15
15001.9 3.48716e-15 4.19059e-15
15016.9 3.48818e-15 4.19222e-15
15031.9 3.48919e-15 4.19385e-15
15046.9 3.49021e-15 4.19549e-15
15062 3.49123e-15 4.19712e-15
15077 3.49225e-15 4.19875e-15
15092.1 3.49327e-15 4.20039e-15
15107.2 3.49429e-15 4.20202e-15
15122.3 3.49531e-15 4.20365e-15
15137.4 3.49634e-15 4.20528e-15
15152.5 3.49736e-15 4.20692e-15
15167.7 3.49839e-15 4.20855e-15
15182.9 3.49941e-15 4.21018e-15
15198.1 3.50044e-15 4.21182e-15
15213.2 3.50147e-15 4.21345e-15
15228.5 3.5025e-15 4.21508e-15
15243.7 3.50353e-15 4.21671e-15
15258.9 3.50456e-15 4.21835e-15
15274.2 3.5056e-15 4.21998e-15
15289.5 3.50663e-15 4.22161e-15
15304.8 3.50766e-15 4.22324e-15
15320.1 3.5087e-15 4.22487e-15
15335.4 3.50974e-15 4.22651e-15
15350.7 3.51078e-15 4.22814e-15
15366.1 3.51181e-15 4.22977e-15
15381.4 3.51286e-15 4.2314e-15
15396.8 3.5139e-15 4.23304e-15
15412.2 3.51494e-15 4.23467e-15
15427.6 3.51598e-15 4.2363e-15
15443.1 3.51703e-15 4.23793e-15
15458.5 3.51807e-15 4.23956e-15
15474 3.51912e-15 4.24119e-15
15489.4 3.52017e-15 4.24283e-15
15504.9 3.52121e-15 4.24446e-15
15520.4 3.52226e-15 4.24609e-15
15535.9 3.52331e-15 4.24772e-15
15551.5 3.52437e-15 4.24935e-15
15567 3.52542e-15 4.25098e-15
15582.6 3.52647e-15 4.25261e-15
15598.2 3.52753e-15 4.25425e-15
15613.8 3.52858e-15 4.25588e-15
15629.4 3.52964e-15 4.25751e-15
15645 3.5307e-15 4.25914e-15
15660.7 3.53176e-15 4.26077e-15
15676.3 3.53282e-15 4.2624e-15
15692 3.53388e-15 4.26403e-15
15707.7 3.53494e-15 4.26566e-15
15723.4 3.536e-15 4.26729e-15
15739.1 3.53707e-15 4.26892e-15
15754.9 3.53813e-15 4.27055e-15
15770.6 3.5392e-15 4.27218e-15
15786.4 3.54027e-15 4.27381e-15
15802.2 3.54134e-15 4.27544e-15
15818 3.54241e-15 4.27707e-15
15833.8 3.54348e-15 4.2787e-15
15849.6 3.54455e-15 4.28033e-15
15865.5 3.54562e-15 4.28196e-15
15881.3 3.54669e-15 4.28359e-15
15897.2 3.54777e-15 4.28522e-15
15913.1 3.54885e-15 4.28685e-15
15929 3.54992e-15 4.28848e-15
15945 3.551e-15 4.29011e-15
15960.9 3.55208e-15 4.29174e-15
15976.9 3.55316e-15 4.29337e-15
15992.9 3.55424e-15 4.295e-15
16008.8 3.55532e-15 4.29663e-15
16024.9 3.55641e-15 4.29826e-15
16040.9 3.55749e-15 4.29989e-15
16056.9 3.55858e-15 4.30152e-15
16073 3.55967e-15 4.30315e-15
16089 3.56075e-15 4.30478e-15
16105.1 3.56184e-15 4.3064e-15
16121.2 3.56293e-15 4.30803e-15
16137.4 3.56402e-15 4.30966e-15
16153.5 3.56512e-15 4.31129e-15
16169.7 3.56621e-15 4.31292e-15
16185.8 3.5673e-15 4.31455e-15
16202 3.5684e-15 4.31617e-15
16218.2 3.5695e-15 4.3178e-15
16234.4 3.57059e-15 4.31943e-15
16250.7 3.57169e-15 4.32106e-15
16266.9 3.57279e-15 4.32269e-15
16283.2 3.57389e-15 4.32431e-15
16299.5 3.575e-15 4.32594e-15
16315.8 3.5761e-15 4.32757e-15
16332.1 3.5772e-15 4.3292e-15
16348.4 3.57831e-15 4.33082e-15
16364.8 3.57942e-15 4.33245e-15
16381.1 3.58052e-15 4.33408e-15
16397.5 3.58163e-15 4.3357e-15
16413.9 3.58274e-15 4.33733e-15
16430.3 3.58385e-15 4.33896e-15
16446.7 3.58497e-15 4.34058e-15
16463.2 3.58608e-15 4.34221e-15
16479.7 3.58719e-15 4.34384e-15
16496.1 3.58831e-15 4.34546e-15
16512.6 3.58943e-15 4.34709e-15
16529.1 3.59054e-15 4.34872e-15
16545.7 3.59166e-15 4.35034e-15
16562.2 3.59278e-15 4.35197e-15
16578.8 3.5939e-15 4.35359e-15
16595.4 3.59503e-15 4.35522e-15
16612 3.59615e-15 4.35685e-15
16628.6 3.59727e-15 4.35847e-15
16645.2 3.5984e-15 4.3601e-15
16661.8 3.59953e-15 4.36172e-15
16678.5 3.60065e-15 4.36335e-15
16695.2 3.60178e-15 4.36497e-15
16711.9 3.60291e-15 4.3666e-15
16728.6 3.60404e-15 4.36822e-15
16745.3 3.60518e-15 4.36985e-15
16762.1 3.60631e-15 4.37147e-15
16778.8 3.60745e-15 4.37309e-15
16795.6 3.60858e-15 4.37472e-15
16812.4 3.60972e-15 4.37634e-15
16829.2 3.61086e-15 4.37797e-15
16846 3.612e-15 4.37959e-15
16862.9 3.61314e-15 4.38121e-15
16879.8 3.61428e-15 4.38284e-15
16896.6 3.61542e-15 4.38446e-15
16913.5 3.61656e-15 4.38609e-15
16930.4 3.61771e-15 4.38771e-15
16947.4 3.61885e-15 4.38933e-15
16964.3 3.62e-15 4.39096e-15
16981.3 3.62115e-15 4.39258e-15
16998.3 3.6223e-15 4.3942e-15
17015.3 3.62345e-15 4.39582e-15
17032.3 3.6246e-15 4.39745e-15
17049.3 3.62575e-15 4.39907e-15
17066.4 3.62691e-15 4.40069e-15
17083.4 3.62806e-15 4.40231e-15
17100.5 3.62922e-15 4.40394e-15
17117.6 3.63038e-15 4.40556e-15
17134.7 3.63154e-15 4.40718e-15
17151.9 3.6327e-15 4.4088e-15
17169 3.63386e-15 4.41042e-15
17186.2 3.63502e-15 4.41204e-15
17203.4 3.63618e-15 4.41366e-15
17220.6 3.63735e-15 4.41529e-15
17237.8 3.63851e-15 4.41691e-15
17255 3.63968e-15 4.41853e-15
17272.3 3.64085e-15 4.42015e-15
17289.6 3.64202e-15 4.42177e-15
17306.8 3.64319e-15 4.42339e-15
17324.2 3.64436e-15 4.42501e-15
17341.5 3.64553e-15 4.42663e-15
17358.8 3.64671e-15 4.42825e-15
17376.2 3.64788e-15 4.42987e-15
17393.6 3.64906e-15 4.43149e-15
17410.9 3.65023e-15 4.43311e-15
17428.4 3.65141e-15 4.43473e-15
17445.8 3.65259e-15 4.43635e-15
17463.2 3.65377e-15 4.43797e-15
17480.7 3.65496e-15 4.43959e-15
17498.2 3.65614e-15 4.4412e-15
17515.7 3.65732e-15 4.44282e-15
17533.2 3.65851e-15 4.44444e-15
17550.7 3.6597e-15 4.44606e-15
17568.3 3.66088e-15 4.44768e-15
17585.8 3.66207e-15 4.4493e-15
17603.4 3.66326e-15 4.45091e-15
17621 3.66445e-15 4.45253e-15
17638.7 3.66565e-15 4.45415e-15
17656.3 3.66684e-15 4.45577e-15
17674 3.66804e-15 4.45738e-15
17691.6 3.66923e-15 4.459e-15
17709.3 3.67043e-15 4.46062e-15
17727 3.67163e-15 4.46223e-15
17744.8 3.67283e-15 4.46385e-15
17762.5 3.67403e-15 4.46547e-15
17780.3 3.67523e-15 4.46708e-15
17798 3.67644e-15 4.4687e-15
17815.8 3.67764e-15 4.47032e-15
17833.7 3.67885e-15 4.47193e-15
17851.5 3.68005e-15 4.47355e-15
17869.3 3.68126e-15 4.47516e-15
17887.2 3.68247e-15 4.47678e-15
17905.1 3.68368e-15 4.47839e-15
17923 3.6849e-15 4.48001e-15
17940.9 3.68611e-15 4.48162e-15
17958.9 3.68732e-15 4.48324e-15
17976.8 3.68854e-15 4.48485e-15
17994.8 3.68976e-15 4.48647e-15
18012.8 3.69097e-15 4.48808e-15
18030.8 3.69219e-15 4.48969e-15
18048.8 3.69341e-15 4.49131e-15
18066.9 3.69463e-15 4.49292e-15
18085 3.69586e-15 4.49454e-15
18103 3.69708e-15 4.49615e-15
18121.1 3.69831e-15 4.49776e-15
18139.3 3.69953e-15 4.49937e-15
18157.4 3.70076e-15 4.50099e-15
18175.6 3.70199e-15 4.5026e-15
18193.7 3.70322e-15 4.50421e-15
18211.9 3.70445e-15 4.50582e-15
18230.1 3.70569e-15 4.50744e-15
18248.4 3.70692e-15 4.50905e-15
18266.6 3.70815e-15 4.51066e-15
18284.9 3.70939e-15 4.51227e-15
18303.2 3.71063e-15 4.51388e-15
18321.5 3.71187e-15 4.51549e-15
18339.8 3.71311e-15 4.5171e-15
18358.1 3.71435e-15 4.51872e-15
18376.5 3.71559e-15 4.52033e-15
18394.9 3.71684e-15 4.52194e-15
18413.3 3.71808e-15 4.52355e-15
18431.7 3.71933e-15 4.52516e-15
18450.1 3.72058e-15 4.52677e-15
18468.6 3.72182e-15 4.52838e-15
18487 3.72307e-15 4.52999e-15
18505.5 3.72433e-15 4.53159e-15
18524 3.72558e-15 4.5332e-15
18542.5 3.72683e-15 4.53481e-15
18561.1 3.72809e-15 4.53642e-15
18579.6 3.72934e-15 4.53803e-15
18598.2 3.7306e-15 4.53964e-15
18616.8 3.73186e-15 4.54125e-15
18635.4 3.73312e-15 4.54285e-15
18654.1 3.73438e-15 4.54446e-15
18672.7 3.73564e-15 4.54607e-15
18691.4 3.73691e-15 4.54768e-15
18710.1 3.73817e-15 4.54928e-15
18728.8 3.73944e-15 4.55089e-15
18747.5 3.74071e-15 4.5525e-15
18766.3 3.74198e-15 4.5541e-15
18785 3.74325e-15 4.55571e-15
18803.8 3.74452e-15 4.55731e-15
18822.6 3.74579e-15 4.55892e-15
18841.5 3.74707e-15 4.56053e-15
18860.3 3.74834e-15 4.56213e-15
18879.2 3.74962e-15 4.56374e-15
18898 3.7509e-15 4.56534e-15
18916.9 3.75218e-15 4.56695e-15
18935.9 3.75346e-15 4.56855e-15
18954.8 3.75474e-15 4.57016e-15
18973.7 3.75602e-15 4.57176e-15
18992.7 3.75731e-15 4.57336e-15
19011.7 3.75859e-15 4.57497e-15
19030.7 3.75988e-15 4.57657e-15
19049.8 3.76117e-15 4.57817e-15
19068.8 3.76246e-15 4.57978e-15
19087.9 3.76375e-15 4.58138e-15
19107 3.76504e-15 4.58298e-15
19126.1 3.76633e-15 4.58459e-15
19145.2 3.76763e-15 4.58619e-15
19164.3 3.76892e-15 4.58779e-15
19183.5 3.77022e-15 4.58939e-15
19202.7 3.77152e-15 4.59099e-15
19221.9 3.77282e-15 4.59259e-15
19241.1 3.77412e-15 4.5942e-15
19260.4 3.77542e-15 4.5958e-15
19279.6 3.77673e-15 4.5974e-15
19298.9 3.77803e-15 4.599e-15
19318.2 3.77934e-15 4.6006e-15
19337.5 3.78064e-15 4.6022e-15
19356.8 3.78195e-15 4.6038e-15
19376.2 3.78326e-15 4.6054e-15
19395.6 3.78458e-15 4.607e-15
19415 3.78589e-15 4.6086e-15
19434.4 3.7872e-15 4.61019e-15
19453.8 3.78852e-15 4.61179e-15
19473.3 3.78983e-15 4.61339e-15
19492.8 3.79115e-15 4.61499e-15
19512.2 3.79247e-15 4.61659e-15
19531.8 3.79379e-15 4.61819e-15
19551.3 3.79512e-15 4.61978e-15
19570.8 3.79644e-15 4.62138e-15
19590.4 3.79776e-15 4.62298e-15
19610 3.79909e-15 4.62457e-15
19629.6 3.80042e-15 4.62617e-15
19649.2 3.80175e-15 4.62777e-15
19668.9 3.80308e-15 4.62936e-15
19688.6 3.80441e-15 4.63096e-15
19708.3 3.80574e-15 4.63255e-15
19728 3.80707e-15 4.63415e-15
19747.7 3.80841e-15 4.63574e-15
19767.4 3.80975e-15 4.63734e-15
19787.2 3.81108e-15 4.63893e-15
19807 3.81242e-15 4.64053e-15
19826.8 3.81376e-15 4.64212e-15
19846.6 3.81511e-15 4.64372e-15
19866.5 3.81645e-15 4.64531e-15
19886.3 3.81779e-15 4.6469e-15
19906.2 3.81914e-15 4.6485e-15
19926.1 3.82049e-15 4.65009e-15
19946.1 3.82184e-15 4.65168e-15
19966 3.82319e-15 4.65327e-15
19986 3.82454e-15 4.65487e-15
20006 3.82579e-15 4.65646e-15
20026 3.82679e-15 4.65805e-15
20046 3.8278e-15 4.65964e-15
20066 3.8288e-15 4.66123e-15
20086.1 3.82981e-15 4.66282e-15
20106.2 3.83082e-15 4.66441e-15
20126.3 3.83183e-15 4.666e-15
20146.4 3.83284e-15 4.66759e-15
20166.6 3.83385e-15 4.66918e-15
20186.7 3.83487e-15 4.67077e-15
20206.9 3.83588e-15 4.67236e-15
20227.1 3.83689e-15 4.67395e-15
20247.3 3.83791e-15 4.67554e-15
20267.6 3.83893e-15 4.67713e-15
20287.9 3.83995e-15 4.67872e-15
20308.2 3.84096e-15 4.68031e-15
20328.5 3.84198e-15 4.68189e-15
20348.8 3.84301e-15 4.68348e-15
20369.1 3.84403e-15 4.68507e-15
20389.5 3.84505e-15 4.68665e-15
